CONTROLLER_FLAG,SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
100,815.94,86.45,95.58,-0.41,-0.45000,19.49120,-0.40
100,-815.94,86.45,95.50,-2.32,-0.36000,19.16440,0.96
100,815.94,84.20,93.59,-0.55,-0.27000,19.80080,2.45
100,-815.94,80.02,93.02,-1.63,-0.18000,19.80080,1.84
100,815.94,77.00,91.00,-1.63,-0.09000,5.66240,1.84
100,815.94,77.00,89.38,-2.17,0.00000,19.49120,0.69
100,-815.94,76.28,88.61,-0.95,0.18000,20.14480,-0.85
100,815.94,77.50,85.72,-3.00,0.36000,20.47160,-0.97
100,815.94,79.18,85.21,-3.00,0.63000,20.47160,-0.97
100,-815.94,79.70,86.13,-1.09,0.72000,21.10800,-0.30
100,815.94,79.70,83.94,0.40,0.81000,20.45440,1.05
100,815.94,78.53,83.74,-2.01,0.81000,22.07120,-0.00
100,-815.94,78.66,84.09,0.72,0.63000,22.07120,-0.65
100,815.94,80.67,82.27,0.72,0.54000,8.07040,-0.65
100,-523.83,85.89,83.29,-1.78,0.54000,22.07120,-3.57
100,815.94,85.89,82.93,1.16,0.45000,23.03440,-3.75
100,815.94,92.54,83.73,-0.14,0.27000,23.03440,-1.21
100,-815.94,94.67,85.94,-0.14,0.00000,33.32000,-1.21
100,815.94,96.80,85.87,2.21,-0.09000,22.39800,-1.74
100,815.94,103.12,87.67,0.31,-0.27000,22.07120,-3.48
100,-815.94,103.12,89.59,2.87,-0.45000,21.74440,-3.78
100,815.94,109.37,90.37,2.87,-0.45000,21.74440,-3.78
100,815.94,113.15,93.37,0.86,-0.63000,20.85000,-2.61
100,-815.94,112.38,96.55,3.79,-0.81000,19.86960,0.75
100,815.94,112.38,96.83,1.78,-0.72000,18.85480,1.29
100,815.94,109.81,98.74,1.64,-0.81000,18.85480,4.97
100,-815.94,103.46,100.46,1.64,-0.99000,4.51000,4.97
100,815.94,95.39,99.08,1.74,-0.81000,19.16440,4.39
100,-815.94,87.86,99.71,-0.97,-0.90000,19.19880,5.35
100,815.94,87.86,97.54,-0.63,-0.72000,19.21600,0.57
100,815.94,85.03,95.98,-0.63,-0.54000,19.21600,0.57
100,-815.94,84.92,95.69,-2.25,-0.54000,19.16440,0.38
100,815.94,83.02,93.25,-1.01,-0.27000,18.85480,0.02
100,-815.94,80.18,93.23,-1.63,-0.18000,19.81800,1.60
100,815.94,80.18,90.86,-1.57,0.00000,19.81800,2.34
100,815.94,76.26,89.63,-1.57,0.18000,3.46080,2.34
100,-815.94,74.00,88.54,-1.49,0.18000,19.81800,1.33
100,815.94,74.17,85.48,-2.51,0.36000,20.14480,0.18
100,815.94,75.57,85.44,-1.65,0.54000,19.49120,-0.95
100,-815.94,75.57,84.44,-1.65,0.63000,19.49120,-0.95
100,815.94,74.68,82.26,-0.79,0.81000,20.14480,1.04
100,-815.94,73.43,82.80,-1.82,0.99000,20.45440,0.51
100,815.94,73.73,80.78,-0.24,0.99000,20.83280,0.61
100,815.94,73.73,80.07,-1.89,0.99000,20.83280,-1.72
100,-815.94,76.38,80.33,-1.89,0.99000,7.24480,-1.72
100,200.00,79.22,79.38,0.05,0.90000,21.77880,-1.03
100,815.94,83.78,79.54,-0.62,0.90000,22.39800,-3.37
100,-815.94,89.32,81.01,1.20,0.81000,22.39800,-2.66
100,815.94,89.32,81.21,1.20,0.72000,22.39800,-2.66
100,-815.94,93.30,83.22,0.63,0.45000,22.39800,-0.95
100,815.94,95.70,83.65,2.03,0.09000,22.39800,-0.64
100,815.94,97.02,85.69,1.12,-0.09000,21.74440,-3.67
100,815.94,102.64,86.67,1.12,-0.45000,21.74440,-3.67
100,815.94,102.64,87.72,1.57,-0.36000,21.41760,-5.30
100,815.94,111.58,91.14,1.74,-0.54000,20.12760,-3.50
100,815.94,116.83,93.43,4.15,-0.63000,20.45440,-1.29
