CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,670.75,91.41,90.38,0.00157,-0.87
100,596.88,89.94,90.71,0.00000,-1.35
100,559.54,89.19,90.70,-0.00314,-1.14
100,511.24,88.68,90.65,-0.00471,-3.26
100,514.68,89.38,90.41,-0.00785,-2.41
100,505.26,87.98,90.26,-0.01100,-0.63
100,422.10,86.70,90.18,-0.01414,-4.11
100,380.34,89.19,90.03,-0.01414,-2.77
100,354.08,88.17,89.95,-0.01100,-3.15
100,246.55,85.86,89.90,-0.00785,0.05
100,170.17,86.78,89.73,-0.00785,3.70
100,100.32,87.37,89.64,-0.00314,5.12
100,88.44,89.01,89.55,-0.00157,6.59
100,286.41,92.79,89.18,-0.00157,5.32
100,727.18,95.02,88.48,-0.00157,-0.63
100,607.98,95.61,89.84,0.00000,0.50
100,580.02,91.26,90.56,0.00000,2.88
100,619.91,88.52,90.51,0.00157,2.88
100,555.40,90.99,90.50,0.00157,2.87
100,589.70,93.18,90.48,0.00157,1.09
100,672.25,93.50,90.56,0.00157,-0.68
100,641.51,92.04,91.01,0.00314,0.09
100,579.96,89.72,91.23,0.00314,1.34
100,533.03,89.37,91.18,0.00314,1.19
100,529.97,91.05,91.03,0.00157,0.08
100,554.79,92.09,91.02,0.00157,-0.86
100,578.28,91.19,91.02,0.00000,-1.23
100,555.33,89.64,91.02,-0.00314,-1.65
100,489.13,88.85,91.01,-0.00471,-3.43
100,414.98,88.94,90.99,-0.00628,-3.25
100,348.00,89.35,90.99,-0.01100,-0.59
100,251.99,88.13,90.99,-0.01414,-3.23
100,93.73,86.45,90.99,-0.01571,-4.45
100,-1.05,89.02,90.99,-0.01414,-2.41
100,-60.13,89.46,90.99,-0.01100,-0.20
100,-185.95,86.93,90.92,-0.00942,4.12
100,-230.08,89.03,90.57,-0.00471,4.12
100,21.85,93.53,89.52,-0.00314,4.88
100,656.88,94.77,87.97,0.00000,6.40
100,700.93,93.50,88.87,0.00000,4.56
100,315.32,95.07,90.59,-0.00157,4.56
100,609.61,95.44,90.13,0.00000,4.56
100,761.79,94.28,90.38,0.00157,4.56
100,500.20,93.71,91.62,0.00000,4.56
100,693.40,94.37,91.28,0.00157,4.56
100,666.64,94.71,91.80,0.00000,4.56
100,614.19,94.70,92.30,0.00000,4.56
100,657.72,94.86,92.47,0.00000,4.56
100,676.76,95.00,92.70,0.00157,4.56
100,725.17,95.06,92.84,0.00000,4.56
100,620.97,95.12,93.48,0.00000,4.56
100,587.89,95.31,93.76,-0.00314,4.56
100,642.89,95.59,93.81,-0.00471,4.56
100,621.86,95.62,94.11,-0.00942,4.56
100,620.06,95.59,94.29,-0.01100,4.56
100,592.77,95.70,94.57,-0.01414,4.56
100,499.18,95.99,95.02,-0.02042,4.56
100,443.56,96.18,95.31,-0.02199,4.56
100,450.41,96.27,95.39,-0.02199,4.56
100,486.03,96.24,95.38,-0.02042,4.56
100,524.48,96.18,95.36,-0.01571,4.56
100,554.67,96.17,95.36,-0.01414,4.56
100,584.63,96.19,95.37,-0.01257,4.56
100,614.03,96.20,95.38,-0.01100,4.56
100,632.32,96.20,95.42,-0.01100,4.56
100,648.77,96.22,95.46,-0.01100,4.56
100,665.83,96.25,95.50,-0.00942,4.56
100,687.32,96.26,95.52,-0.00785,4.56
100,709.55,96.27,95.55,-0.00785,4.56
100,712.58,96.28,95.63,-0.00628,4.56
100,690.87,96.30,95.79,-0.00628,4.56
100,625.99,96.38,96.06,-0.00785,4.56
100,640.53,96.49,96.06,-0.00785,4.56
100,656.06,96.56,96.07,-0.00628,4.56
100,662.20,96.52,96.11,-0.00628,4.56
100,655.16,96.53,96.18,-0.00785,4.56
100,646.71,96.58,96.25,-0.00942,4.56
100,644.82,96.61,96.29,-0.01100,4.56
100,622.27,96.63,96.42,-0.01257,4.56
100,567.93,96.69,96.61,-0.01414,4.56
100,565.99,96.78,96.63,-0.01728,4.56
100,539.65,96.79,96.74,-0.02199,4.56
100,522.61,96.80,96.79,-0.02513,4.56
100,522.37,96.83,96.80,-0.02513,4.56
100,522.62,96.83,96.80,-0.02356,4.56
100,525.63,96.82,96.79,-0.02042,4.56
100,527.62,96.81,96.79,-0.01885,4.56
100,534.87,96.81,96.77,-0.01571,4.56
100,536.43,96.81,96.77,-0.01414,4.56
100,538.92,96.81,96.77,-0.01257,4.56
100,540.50,96.81,96.77,-0.01257,-10.04
100,507.47,95.51,96.74,-0.01257,0.01
100,613.07,99.59,96.68,-0.01100,1.40
100,328.28,87.13,96.56,-0.00942,2.20
100,120.29,92.59,95.91,-0.00785,1.86
100,480.09,96.07,94.31,-0.00785,0.56
100,750.39,94.70,93.83,-0.00628,-0.28
100,466.66,92.41,94.71,-0.00628,1.43
100,596.75,91.04,93.94,-0.00471,1.33
100,552.49,92.17,93.81,-0.00471,1.23
100,506.55,93.09,93.79,-0.00471,-0.90
100,502.46,92.94,93.70,-0.00471,-1.45
100,517.86,92.94,93.56,-0.00628,-1.77
100,486.71,91.29,93.50,-0.00785,-3.35
100,439.68,89.69,93.27,-0.00785,-3.35
100,443.79,89.53,92.80,-0.00942,-3.68
100,471.54,88.74,92.28,-0.01257,-1.43
100,284.09,86.93,92.34,-0.01728,-3.85
100,83.12,88.93,92.48,-0.01728,-3.86
100,-64.47,88.91,92.51,-0.01728,-5.41
100,-234.06,87.67,92.50,-0.01414,-1.39
100,-391.03,87.93,92.43,-0.01100,-0.10
100,-556.49,86.29,92.21,-0.00785,4.21
100,-327.28,88.59,90.93,-0.00628,4.01
100,262.81,93.62,88.92,-0.00157,5.09
100,810.79,93.58,87.52,0.00000,2.64
100,501.86,93.79,89.77,-0.00157,0.09
100,215.18,93.85,91.03,-0.00157,1.44
100,481.70,91.24,90.39,0.00000,2.53
100,715.06,89.89,89.81,0.00157,0.68
100,555.79,91.01,90.32,0.00000,0.84
100,661.32,92.93,90.16,0.00157,-0.21
100,655.48,91.58,90.49,0.00157,0.99
100,595.47,90.65,90.73,0.00157,0.99
100,578.56,89.78,90.72,0.00157,0.73
100,563.71,90.57,90.70,0.00000,0.52
100,571.57,91.14,90.70,0.00000,-0.23
100,585.59,91.03,90.70,0.00000,-0.80
100,578.66,90.25,90.70,-0.00157,-1.33
100,543.11,89.53,90.70,-0.00314,-1.62
100,504.03,88.94,90.62,-0.00471,-2.36
100,516.67,88.84,90.36,-0.00628,-1.86
100,519.86,88.92,90.17,-0.01257,-2.82
100,467.91,88.02,90.09,-0.01414,-3.25
100,415.23,87.77,90.02,-0.01414,-4.26
100,335.96,87.46,89.99,-0.01100,-2.80
100,266.00,86.43,89.89,-0.00628,0.27
100,191.95,86.50,89.71,-0.00628,2.25
100,111.41,89.14,89.64,-0.00314,5.72
100,150.82,92.67,89.56,-0.00157,5.76
100,344.39,92.61,89.29,-0.00157,3.79
100,676.76,93.90,88.70,-0.00157,-0.88
100,650.51,95.02,89.54,0.00000,-0.88
100,559.78,95.01,90.41,0.00000,0.81
100,647.61,90.55,90.47,0.00157,3.22
100,575.71,88.47,90.57,0.00157,2.22
100,585.02,91.55,90.49,0.00157,0.36
100,658.93,93.41,90.52,0.00157,-1.31
100,639.16,91.78,90.82,0.00157,0.58
100,564.29,89.08,90.93,0.00314,0.81
100,498.30,87.97,90.79,0.00314,0.26
100,613.53,89.86,90.27,0.00157,-0.09
100,633.94,91.45,90.34,0.00157,-1.64
100,605.29,90.88,90.50,0.00000,-1.90
100,595.91,89.01,90.50,-0.00157,-1.65
