SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
306.17,68.60,0.00,86.66,0.00,-0.06,0.00,-0.00,0.00,0.00,0.00,0.00,0.09,0.54,9.54
242.06,68.60,-1.41,83.88,-1.41,-0.06,0.13,-0.00,0.00,0.00,0.01,0.00,-0.21,-0.28,10.03
410.35,109.31,-1.59,80.10,-1.59,-0.06,0.00,-0.00,0.02,0.00,0.02,-0.00,-0.31,-0.02,9.66
788.38,109.31,2.71,82.01,2.71,-0.06,0.00,-0.00,-0.03,0.00,-0.03,0.00,1.98,0.28,10.44
521.80,109.31,2.93,89.74,2.93,-0.07,-0.13,-0.00,-0.02,0.00,-0.03,-0.00,0.95,0.53,8.12
800.78,129.66,0.94,91.04,0.94,-0.07,0.00,-0.00,-0.01,-0.00,-0.01,-0.00,-1.54,-0.32,10.16
729.73,129.66,4.29,99.79,4.29,-0.08,0.00,-0.00,-0.04,-0.00,-0.04,-0.00,0.77,0.38,9.66
589.49,129.66,1.36,106.57,1.36,-0.09,-0.39,-0.01,0.02,-0.00,-0.01,0.01,0.05,-0.10,9.77
800.78,139.84,1.04,108.92,1.04,-0.10,-0.13,-0.01,0.00,-0.00,-0.01,-0.00,-0.14,0.12,9.65
579.90,139.84,4.09,117.90,4.09,-0.11,-0.26,-0.01,-0.02,-0.00,-0.04,-0.00,0.21,0.33,8.66
645.24,139.84,0.66,120.97,0.66,-0.12,-0.13,-0.01,0.00,-0.01,-0.01,-0.00,-0.74,-0.19,10.26
288.49,84.91,0.41,122.48,0.41,-0.12,-0.13,-0.01,0.01,-0.01,-0.00,-0.00,-1.25,-0.02,9.48
-187.47,84.91,-1.09,120.48,-1.09,-0.12,0.00,-0.00,0.01,-0.01,0.01,0.00,0.33,-0.35,9.65
-382.36,84.91,-2.21,115.84,-2.21,-0.12,0.13,-0.00,0.01,-0.00,0.02,0.00,-0.68,-0.40,9.95
78.74,117.46,-2.77,109.36,-2.77,-0.11,0.26,-0.00,0.01,-0.00,0.03,0.00,-1.69,-0.05,9.67
708.00,117.46,-1.61,104.31,-1.61,-0.10,0.26,-0.00,-0.01,-0.00,0.01,-0.00,1.52,-0.07,9.93
579.70,117.46,2.46,108.40,2.46,-0.10,-0.13,-0.00,-0.01,-0.00,-0.02,0.00,1.02,0.36,9.34
14.86,73.73,-0.59,108.93,-0.59,-0.10,0.00,-0.00,0.01,-0.00,0.01,0.00,-1.47,-0.25,10.12
-269.70,73.73,-1.69,105.31,-1.69,-0.10,0.13,-0.00,0.01,-0.00,0.02,0.00,-0.40,0.34,9.63
-277.97,51.86,-2.67,99.41,-2.67,-0.09,0.13,-0.00,0.02,-0.00,0.03,-0.00,-1.05,-0.30,9.84
-434.55,51.86,-3.08,92.15,-3.08,-0.08,0.39,-0.00,-0.00,-0.00,0.03,0.00,-0.14,0.10,9.79
-330.54,51.86,-4.04,83.38,-4.04,-0.07,0.26,-0.00,0.02,0.00,0.04,-0.00,-0.41,0.23,9.91
