SL_PWM,SL_position
Calculating offsets, do not move MPU6050
-815.94,-769.17
-815.94,-771.50
-815.94,-773.67
815.94,-775.59
815.94,-776.85
815.94,-778.38
815.94,-779.77
815.94,-781.12
815.94,-782.31
815.94,-783.44
815.94,-784.45
815.94,-785.36
815.94,-786.15
815.94,-786.87
815.94,-787.48
815.94,-787.99
815.94,-788.22
815.94,-788.58
815.94,-788.73
815.94,-788.85
815.94,-788.96
815.94,-789.04
815.94,-789.09
815.94,-789.12
815.94,-789.12
815.94,-789.10
815.94,-789.06
815.94,-789.01
815.94,-788.93
815.94,-788.82
815.94,-788.71
815.94,-788.57
815.94,-788.42
815.94,-788.26
815.94,-788.08
815.94,-787.88
815.94,-787.44
-815.94,-786.95
-815.94,-786.50
-815.94,-786.14
-815.94,-785.84
-815.94,-785.80
-815.94,-785.61
-815.94,-785.52
-815.94,-785.45
-815.94,-785.39
-815.94,-785.36
-815.94,-785.34
-815.94,-785.34
-815.94,-785.36
-815.94,-785.40
-815.94,-785.44
-815.94,-785.51
-815.94,-785.58
-815.94,-785.66
-815.94,-785.76
-815.94,-785.87
-815.94,-785.98
-815.94,-786.12
-815.94,-786.41
-815.94,-786.75
-815.94,-787.13
-815.94,-787.55
-815.94,-788.00
-815.94,-788.50
-815.94,-789.03
-815.94,-789.61
-815.94,-790.22
-815.94,-790.83
-815.94,-791.49
-815.94,-792.19
815.94,-792.89
815.94,-793.51
815.94,-794.02
815.94,-794.25
815.94,-794.46
815.94,-794.64
815.94,-794.79
815.94,-794.91
815.94,-795.02
815.94,-795.10
815.94,-795.15
815.94,-795.19
815.94,-795.20
815.94,-795.19
815.94,-795.17
815.94,-795.12
815.94,-795.06
815.94,-794.98
815.94,-794.87
815.94,-794.76
815.94,-794.61
815.94,-794.46
815.94,-794.29
815.94,-794.09
815.94,-793.67
815.94,-793.20
815.94,-792.93
815.94,-792.64
815.94,-792.04
815.94,-791.39
815.94,-790.69
815.94,-789.95
815.94,-789.15
815.94,-788.30
815.94,-787.42
815.94,-786.50
815.94,-785.53
-815.94,-784.57
-815.94,-783.71
-815.94,-782.94
-815.94,-782.26
-815.94,-781.64
-815.94,-781.10
-815.94,-780.65
-815.94,-780.28
-815.94,-780.11
-815.94,-780.06
-815.94,-779.84
-815.94,-779.74
-815.94,-779.66
-815.94,-779.60
-815.94,-779.55
-815.94,-779.52
-815.94,-779.51
-815.94,-779.52
-815.94,-779.54
-815.94,-779.57
-815.94,-779.62
-815.94,-779.69
-815.94,-779.77
-815.94,-779.86
-815.94,-779.97
-815.94,-780.09
-815.94,-780.22
-815.94,-780.26
-815.94,-780.50
-815.94,-780.67
-815.94,-780.84
-815.94,-781.03
-815.94,-781.42
-815.94,-781.64
-815.94,-781.71
-815.94,-782.11
-815.94,-782.60
-815.94,-783.14
-815.94,-783.70
-815.94,-784.29
-815.94,-784.92
-815.94,-785.59
-815.94,-786.26
-815.94,-786.96
-815.94,-787.69
-815.94,-788.45
-815.94,-789.23
-815.94,-790.04
-815.94,-790.83
-815.94,-791.66
-815.94,-792.50
-815.94,-793.36
-815.94,-794.22
-815.94,-795.12
-815.94,-796.02
-815.94,-796.93
-815.94,-797.61
-815.94,-798.54
-815.94,-799.48
-815.94,-800.41
-815.94,-801.40
-815.94,-802.40
-815.94,-803.39
-815.94,-804.42
-815.94,-805.43
-815.94,-806.45
-815.94,-807.49
-815.94,-808.53
-815.94,-809.56
-815.94,-810.64
-815.94,-811.53
-815.94,-812.60
-815.94,-813.66
-815.94,-814.72
-815.94,-815.78
-815.94,-816.92
-815.94,-818.00
-815.94,-819.12
-815.94,-820.23
-815.94,-821.36
-815.94,-822.51
-815.94,-823.61
-815.94,-824.59
-815.94,-825.73
-815.94,-826.86
-815.94,-827.99
-815.94,-829.16
-815.94,-830.29
-815.94,-831.42
-815.94,-832.60
-815.94,-833.77
-815.94,-834.93
-815.94,-836.10
-815.94,-837.29
-815.94,-838.44
-815.94,-839.59
-815.94,-840.79
-815.94,-842.00
-815.94,-843.23
-815.94,-844.45
-815.94,-845.67
-815.94,-846.89
-815.94,-848.08
-815.94,-849.31
-815.94,-850.56
-815.94,-851.77
-815.94,-853.01
-815.94,-854.27
-815.94,-855.51
-815.94,-856.77
-815.94,-858.06
-815.94,-859.38
-815.94,-860.68
-815.94,-861.99
-815.94,-863.30
-815.94,-864.59
-815.94,-865.89
-815.94,-867.19
-815.94,-868.58
-815.94,-869.89
-815.94,-871.31
-815.94,-872.69
-815.94,-874.06
-815.94,-875.44
-815.94,-876.85
-815.94,-878.24
-815.94,-879.64
-815.94,-881.09
-815.94,-882.58
-815.94,-884.02
-815.94,-885.54
-815.94,-887.06
-815.94,-888.57
-815.94,-890.08
-815.94,-891.52
-815.94,-893.02
-815.94,-894.58
-815.94,-896.01
815.94,-897.52
815.94,-898.96
815.94,-900.37
815.94,-901.65
815.94,-902.89
815.94,-904.07
815.94,-905.13
815.94,-906.15
815.94,-907.05
815.94,-907.92
815.94,-908.69
815.94,-909.35
815.94,-909.98
815.94,-910.53
815.94,-910.78
815.94,-911.22
815.94,-911.59
815.94,-911.75
815.94,-911.88
815.94,-912.00
815.94,-912.10
815.94,-912.20
815.94,-912.27
815.94,-912.33
815.94,-912.38
815.94,-912.41
815.94,-912.43
815.94,-912.43
815.94,-912.43
815.94,-912.40
815.94,-912.37
815.94,-912.32
815.94,-912.26
815.94,-912.19
815.94,-912.10
815.94,-912.00
815.94,-911.89
815.94,-911.77
815.94,-911.63
815.94,-911.48
815.94,-911.31
815.94,-911.13
815.94,-911.07
815.94,-910.74
815.94,-910.30
815.94,-909.83
815.94,-909.57
815.94,-909.29
815.94,-908.72
815.94,-908.11
815.94,-907.48
815.94,-906.79
815.94,-906.05
815.94,-905.28
815.94,-904.51
815.94,-903.67
815.94,-902.79
815.94,-901.88
815.94,-900.93
815.94,-899.98
815.94,-898.95
815.94,-897.89
815.94,-896.81
815.94,-895.70
815.94,-894.57
815.94,-893.44
815.94,-892.23
815.94,-891.04
815.94,-889.85
815.94,-888.62
815.94,-887.31
815.94,-885.96
815.94,-884.63
815.94,-883.29
815.94,-881.89
815.94,-880.43
815.94,-879.00
815.94,-877.49
815.94,-876.09
815.94,-874.59
815.94,-873.07
815.94,-871.56
815.94,-870.15
815.94,-868.66
815.94,-867.10
815.94,-865.59
815.94,-864.12
815.94,-862.71
815.94,-861.21
815.94,-859.68
815.94,-858.27
815.94,-856.84
815.94,-855.37
815.94,-853.99
815.94,-852.59
815.94,-850.43
815.94,-848.19
815.94,-846.01
815.94,-843.77
815.94,-841.53
815.94,-839.16
815.94,-836.85
815.94,-834.45
815.94,-832.06
815.94,-829.71
815.94,-827.07
815.94,-823.75
815.94,-820.15
815.94,-816.60
815.94,-812.71
815.94,-808.22
815.94,-802.57
815.94,-796.46
815.94,-780.36
815.94,-765.83
815.94,-759.72
815.94,-753.54
815.94,-748.00
815.94,-742.41
815.94,-737.11
815.94,-730.79
815.94,-722.15
-815.94,-717.57
-815.94,-715.69
-815.94,-714.30
-815.94,-712.86
-815.94,-711.52
-815.94,-710.30
-815.94,-709.16
-815.94,-708.08
-815.94,-707.12
-815.94,-706.23
-815.94,-705.46
-815.94,-704.76
-815.94,-704.21
-815.94,-703.74
-815.94,-703.53
-815.94,-703.20
-815.94,-703.07
-815.94,-702.97
-815.94,-702.89
-815.94,-702.84
-815.94,-702.81
-815.94,-702.79
-815.94,-702.80
-815.94,-702.83
-815.94,-702.87
-815.94,-702.94
-815.94,-703.02
-815.94,-703.12
-815.94,-703.24
-815.94,-703.38
-815.94,-703.42
-815.94,-703.70
-815.94,-704.09
-815.94,-704.53
-815.94,-705.03
-815.94,-705.59
-815.94,-706.20
-815.94,-706.85
-815.94,-707.58
-815.94,-708.32
-815.94,-709.13
-815.94,-709.99
-815.94,-710.91
-815.94,-711.83
-815.94,-712.85
-815.94,-713.85
-815.94,-714.96
-815.94,-716.04
-815.94,-717.21
-815.94,-718.40
-815.94,-719.63
-815.94,-720.67
-815.94,-721.93
-815.94,-723.21
-815.94,-724.57
-815.94,-725.91
815.94,-727.24
815.94,-728.55
815.94,-729.73
815.94,-730.87
815.94,-731.94
815.94,-732.94
815.94,-733.82
815.94,-734.64
815.94,-735.37
815.94,-736.04
815.94,-736.65
815.94,-737.17
815.94,-737.62
815.94,-737.99
815.94,-738.14
815.94,-738.29
815.94,-738.40
815.94,-738.52
815.94,-738.60
815.94,-738.68
815.94,-738.74
815.94,-738.79
815.94,-738.82
815.94,-738.84
815.94,-738.84
815.94,-738.83
815.94,-738.81
815.94,-738.77
815.94,-738.72
815.94,-738.66
815.94,-738.59
815.94,-738.49
815.94,-738.39
815.94,-738.28
815.94,-738.15
815.94,-738.00
815.94,-737.85
815.94,-737.68
815.94,-737.49
815.94,-737.30
815.94,-737.09
815.94,-736.87
815.94,-736.62
815.94,-736.12
815.94,-735.59
815.94,-735.49
815.94,-734.99
815.94,-734.36
815.94,-733.70
815.94,-732.98
815.94,-732.23
815.94,-731.44
815.94,-730.61
815.94,-729.75
815.94,-728.87
815.94,-727.92
815.94,-726.98
815.94,-725.97
815.94,-724.96
815.94,-723.90
815.94,-722.83
815.94,-721.77
815.94,-720.64
815.94,-719.47
815.94,-718.46
815.94,-717.27
-815.94,-716.11
-815.94,-715.08
-815.94,-714.13
-815.94,-713.27
-815.94,-712.50
-815.94,-711.85
-815.94,-711.26
-815.94,-710.80
-815.94,-710.60
-815.94,-710.41
-815.94,-710.12
-815.94,-710.00
-815.94,-709.92
-815.94,-709.85
-815.94,-709.81
-815.94,-709.80
-815.94,-709.80
-815.94,-709.82
-815.94,-709.87
-815.94,-709.93
-815.94,-710.01
-815.94,-710.11
-815.94,-710.23
-815.94,-710.36
-815.94,-710.40
-815.94,-710.66
-815.94,-711.02
-815.94,-711.23
-815.94,-711.46
-815.94,-711.93
-815.94,-712.48
-815.94,-713.07
-815.94,-713.72
-815.94,-714.42
-815.94,-715.19
-815.94,-715.98
-815.94,-716.81
-815.94,-717.71
-815.94,-718.61
-815.94,-719.61
-815.94,-720.59
-815.94,-721.64
-815.94,-722.71
-815.94,-723.84
-815.94,-724.98
-815.94,-726.20
-815.94,-727.41
-815.94,-728.68
-815.94,-729.98
-815.94,-731.28
-815.94,-732.60
-815.94,-733.98
-815.94,-735.38
-815.94,-736.77
-815.94,-738.18
-815.94,-739.68
-815.94,-741.21
-815.94,-742.73
-815.94,-744.24
-815.94,-745.68
-815.94,-747.23
-815.94,-748.63
-815.94,-750.18
-815.94,-751.61
-815.94,-753.10
-815.94,-754.57
-815.94,-756.03
-815.94,-757.46
-815.94,-758.93
-815.94,-760.38
-815.94,-761.81
-815.94,-763.26
-815.94,-764.66
-815.94,-766.04
-815.94,-767.38
-815.94,-768.80
-815.94,-770.26
-815.94,-771.67
-815.94,-773.04
-815.94,-774.44
-815.94,-775.84
-815.94,-777.20
-815.94,-778.66
-815.94,-780.10
815.94,-781.39
815.94,-782.83
815.94,-784.18
815.94,-785.52
815.94,-786.74
815.94,-787.86
815.94,-788.88
815.94,-789.80
815.94,-790.61
815.94,-791.34
815.94,-791.97
815.94,-792.48
815.94,-792.71
815.94,-793.09
815.94,-793.24
815.94,-793.37
815.94,-793.48
815.94,-793.56
815.94,-793.61
815.94,-793.64
815.94,-793.65
815.94,-793.64
815.94,-793.61
815.94,-793.55
815.94,-793.48
815.94,-793.40
815.94,-793.28
815.94,-793.16
815.94,-793.00
815.94,-792.84
815.94,-792.67
815.94,-792.47
815.94,-792.04
815.94,-791.55
815.94,-791.01
-815.94,-790.90
-815.94,-790.43
-815.94,-789.95
-815.94,-789.54
-815.94,-789.21
-815.94,-789.07
-815.94,-789.03
-815.94,-788.84
-815.94,-788.75
-815.94,-788.68
-815.94,-788.62
-815.94,-788.58
-815.94,-788.56
-815.94,-788.56
-815.94,-788.57
-815.94,-788.60
-815.94,-788.64
-815.94,-788.69
-815.94,-788.76
-815.94,-788.84
-815.94,-788.92
-815.94,-789.03
-815.94,-789.14
-815.94,-789.26
-815.94,-789.40
-815.94,-789.44
-815.94,-789.69
-815.94,-789.87
-815.94,-790.24
-815.94,-790.63
-815.94,-790.86
-815.94,-791.31
-815.94,-791.82
-815.94,-792.35
-815.94,-792.91
-815.94,-793.51
-815.94,-794.13
-815.94,-794.76
-815.94,-795.44
-815.94,-796.13
-815.94,-796.87
-815.94,-797.61
-815.94,-798.37
-815.94,-799.13
-815.94,-799.95
-815.94,-800.75
-815.94,-801.58
-815.94,-802.43
-815.94,-803.30
-815.94,-804.18
-815.94,-805.07
-815.94,-805.99
-815.94,-806.89
-815.94,-807.54
-815.94,-808.47
-815.94,-809.39
-815.94,-810.35
-815.94,-811.33
-815.94,-812.31
-815.94,-813.28
-815.94,-814.29
-815.94,-815.28
-815.94,-816.32
815.94,-817.28
815.94,-818.16
815.94,-818.91
815.94,-819.58
815.94,-820.12
815.94,-820.56
815.94,-820.57
815.94,-820.73
815.94,-820.86
815.94,-820.98
815.94,-821.07
815.94,-821.15
815.94,-821.19
815.94,-821.22
815.94,-821.22
815.94,-821.20
815.94,-821.16
815.94,-821.10
815.94,-821.02
815.94,-820.94
815.94,-820.82
815.94,-820.71
815.94,-820.56
815.94,-820.41
815.94,-820.24
815.94,-820.05
815.94,-819.84
815.94,-819.60
815.94,-819.12
815.94,-818.84
815.94,-818.27
815.94,-817.63
815.94,-816.94
815.94,-816.22
815.94,-815.43
815.94,-814.58
-815.94,-813.70
-815.94,-812.92
-815.94,-812.18
-815.94,-811.57
-815.94,-810.99
-815.94,-810.53
-815.94,-810.46
-815.94,-810.14
-815.94,-809.96
-815.94,-809.68
-815.94,-809.64
-815.94,-809.47
-815.94,-809.40
-815.94,-809.35
-815.94,-809.31
-815.94,-809.30
-815.94,-809.30
-815.94,-809.32
-815.94,-809.35
-815.94,-809.40
-815.94,-809.47
-815.94,-809.54
-815.94,-809.64
-815.94,-809.74
-815.94,-809.86
-815.94,-809.98
-815.94,-810.12
-815.94,-810.27
-815.94,-810.43
-815.94,-810.60
-815.94,-810.79
-815.94,-811.17
-815.94,-811.39
-815.94,-811.62
-815.94,-812.07
-815.94,-812.59
-815.94,-813.13
-815.94,-813.71
-815.94,-814.31
-815.94,-814.92
-815.94,-815.59
-815.94,-816.25
-815.94,-816.96
-815.94,-817.67
-815.94,-818.42
-815.94,-819.16
-815.94,-819.94
-815.94,-820.71
-815.94,-821.52
-815.94,-822.33
-815.94,-823.16
-815.94,-824.01
-815.94,-824.87
-815.94,-825.76
-815.94,-826.63
-815.94,-827.53
-815.94,-828.43
-815.94,-829.32
-815.94,-830.28
-815.94,-831.20
-815.94,-832.17
-815.94,-833.12
-815.94,-833.91
-815.94,-834.85
-815.94,-835.84
-815.94,-836.80
-815.94,-837.82
-815.94,-838.82
-815.94,-839.82
-815.94,-840.87
-815.94,-841.90
-815.94,-842.95
-815.94,-844.00
-815.94,-845.05
-815.94,-846.09
-815.94,-847.16
-815.94,-848.11
-815.94,-849.16
-815.94,-850.26
-815.94,-851.33
-815.94,-852.43
-815.94,-853.55
-815.94,-854.68
-815.94,-855.81
-815.94,-856.93
-815.94,-858.05
-815.94,-859.22
-815.94,-860.36
815.94,-861.36
815.94,-862.40
815.94,-863.38
815.94,-864.23
815.94,-864.98
815.94,-865.64
815.94,-866.20
815.94,-866.67
815.94,-866.88
815.94,-867.22
815.94,-867.35
815.94,-867.46
815.94,-867.54
815.94,-867.61
815.94,-867.65
815.94,-867.68
815.94,-867.69
815.94,-867.69
815.94,-867.67
815.94,-867.63
815.94,-867.58
815.94,-867.51
815.94,-867.42
815.94,-867.32
815.94,-867.20
815.94,-867.06
815.94,-866.91
815.94,-866.75
815.94,-866.56
815.94,-866.51
815.94,-866.17
815.94,-865.95
815.94,-865.47
815.94,-864.95
815.94,-864.85
815.94,-864.36
815.94,-863.73
815.94,-863.04
815.94,-862.33
815.94,-861.56
815.94,-860.74
815.94,-859.91
815.94,-859.03
815.94,-858.11
815.94,-857.15
815.94,-856.17
815.94,-855.10
815.94,-854.04
815.94,-852.94
815.94,-851.80
815.94,-850.62
815.94,-849.45
815.94,-848.24
815.94,-847.05
815.94,-845.79
815.94,-844.49
815.94,-843.18
815.94,-841.84
815.94,-840.43
815.94,-839.01
815.94,-837.55
815.94,-836.11
815.94,-834.71
815.94,-833.19
815.94,-831.73
815.94,-830.23
815.94,-828.75
815.94,-827.25
815.94,-825.79
815.94,-824.30
815.94,-822.76
815.94,-821.35
815.94,-819.95
815.94,-818.45
815.94,-816.97
815.94,-815.54
815.94,-814.21
815.94,-812.67
815.94,-811.26
815.94,-809.83
815.94,-807.70
815.94,-805.50
815.94,-803.36
815.94,-801.08
815.94,-798.81
-815.94,-796.61
-815.94,-794.56
-815.94,-793.07
-815.94,-791.63
-815.94,-790.22
-815.94,-788.93
-815.94,-787.71
-815.94,-786.56
-815.94,-785.46
-815.94,-784.45
-815.94,-783.55
-815.94,-782.67
-815.94,-781.90
-815.94,-781.19
-815.94,-780.55
-815.94,-780.00
-815.94,-779.52
-815.94,-779.45
-815.94,-779.10
-815.94,-778.77
-815.94,-778.72
-815.94,-778.51
-815.94,-778.40
-815.94,-778.31
-815.94,-778.23
-815.94,-778.17
-815.94,-778.13
-815.94,-778.10
-815.94,-778.08
-815.94,-778.09
-815.94,-778.10
815.94,-778.12
815.94,-778.13
815.94,-778.11
815.94,-778.09
815.94,-778.04
815.94,-777.99
815.94,-777.92
815.94,-777.83
815.94,-777.73
815.94,-777.62
815.94,-777.49
815.94,-777.34
815.94,-777.17
815.94,-776.99
815.94,-776.79
815.94,-776.73
815.94,-776.36
815.94,-775.89
815.94,-775.61
815.94,-775.05
815.94,-774.45
815.94,-773.77
815.94,-773.32
815.94,-772.57
815.94,-771.79
815.94,-770.94
815.94,-770.04
815.94,-769.12
815.94,-768.17
815.94,-767.16
815.94,-766.10
815.94,-765.00
815.94,-763.91
815.94,-762.77
-815.94,-761.66
-815.94,-760.62
-815.94,-759.83
-815.94,-758.98
-815.94,-758.21
-815.94,-757.54
-815.94,-756.92
-815.94,-756.38
-815.94,-755.93
-815.94,-755.57
-815.94,-755.41
-815.94,-755.15
-815.94,-755.05
-815.94,-754.97
-815.94,-754.91
-815.94,-754.88
-815.94,-754.86
-815.94,-754.86
-815.94,-754.88
-815.94,-754.91
-815.94,-754.96
-815.94,-755.03
-815.94,-755.11
-815.94,-755.21
-815.94,-755.32
-815.94,-755.44
-815.94,-755.59
-815.94,-755.63
-815.94,-755.90
-815.94,-756.25
-815.94,-756.46
-815.94,-756.68
-815.94,-757.12
-815.94,-757.63
-815.94,-758.19
-815.94,-758.78
-815.94,-759.41
-815.94,-760.09
-815.94,-760.80
-815.94,-761.53
-815.94,-762.31
-815.94,-763.13
-815.94,-764.00
-815.94,-764.87
-815.94,-765.78
-815.94,-766.72
-815.94,-767.68
-815.94,-768.69
-815.94,-769.74
-815.94,-770.77
-815.94,-771.82
-815.94,-772.90
-815.94,-773.83
-815.94,-774.95
-815.94,-776.09
-815.94,-777.20
-815.94,-778.39
-815.94,-779.59
-815.94,-780.80
-815.94,-781.99
815.94,-783.09
815.94,-784.19
815.94,-785.13
815.94,-785.99
815.94,-786.78
815.94,-787.34
815.94,-787.90
815.94,-788.38
815.94,-788.58
815.94,-788.76
815.94,-788.92
815.94,-789.05
815.94,-789.17
815.94,-789.27
815.94,-789.34
815.94,-789.38
815.94,-789.41
815.94,-789.41
815.94,-789.39
815.94,-789.35
815.94,-789.29
815.94,-789.22
815.94,-789.12
815.94,-789.02
815.94,-788.89
815.94,-788.75
815.94,-788.60
815.94,-788.42
815.94,-788.37
815.94,-788.04
815.94,-787.59
815.94,-787.35
815.94,-787.10
815.94,-786.82
815.94,-786.73
815.94,-786.23
815.94,-785.61
815.94,-784.90
815.94,-784.17
815.94,-783.38
815.94,-782.59
815.94,-781.70
815.94,-780.81
815.94,-779.85
815.94,-778.88
815.94,-777.84
815.94,-776.77
815.94,-775.67
815.94,-774.59
815.94,-773.64
815.94,-772.45
815.94,-771.23
815.94,-769.99
815.94,-768.67
815.94,-767.41
815.94,-766.09
815.94,-764.76
815.94,-763.38
815.94,-761.97
815.94,-760.51
815.94,-759.08
815.94,-757.62
815.94,-756.12
815.94,-754.60
815.94,-753.18
815.94,-751.60
815.94,-750.17
815.94,-748.68
815.94,-747.24
815.94,-745.80
815.94,-744.38
815.94,-742.99
815.94,-741.54
815.94,-740.15
815.94,-738.71
815.94,-737.37
815.94,-735.94
815.94,-734.55
815.94,-733.08
815.94,-730.99
815.94,-729.55
815.94,-728.65
815.94,-726.72
815.94,-725.26
815.94,-723.18
815.94,-720.99
-815.94,-718.98
-815.94,-717.63
-815.94,-716.17
-815.94,-714.79
-815.94,-713.49
-815.94,-712.25
-815.94,-711.15
-815.94,-710.18
-815.94,-709.24
-815.94,-708.44
-815.94,-707.73
-815.94,-707.12
-815.94,-706.62
-815.94,-706.55
-815.94,-706.22
-815.94,-706.06
-815.94,-705.91
-815.94,-705.80
-815.94,-705.72
-815.94,-705.66
-815.94,-705.62
-815.94,-705.61
-815.94,-705.61
-815.94,-705.64
-815.94,-705.69
-815.94,-705.76
-815.94,-705.85
-815.94,-705.95
-815.94,-706.08
-815.94,-706.12
-815.94,-706.38
-815.94,-706.56
-815.94,-706.75
-815.94,-706.97
-815.94,-707.42
-815.94,-707.96
-815.94,-708.54
-815.94,-709.17
-815.94,-709.87
-815.94,-710.61
-815.94,-711.40
-815.94,-712.23
-815.94,-713.11
-815.94,-714.03
-815.94,-714.96
-815.94,-715.98
-815.94,-717.03
-815.94,-718.16
-815.94,-719.26
-815.94,-720.44
-815.94,-721.66
-815.94,-722.88
-815.94,-724.18
-815.94,-725.47
-815.94,-726.80
-815.94,-728.00
-815.94,-729.39
-815.94,-730.82
-815.94,-732.22
-815.94,-733.73
-815.94,-735.22
815.94,-736.62
815.94,-737.98
815.94,-739.26
815.94,-740.43
815.94,-741.56
815.94,-742.59
815.94,-743.53
815.94,-744.44
815.94,-745.23
815.94,-745.97
815.94,-746.63
815.94,-747.22
815.94,-747.73
815.94,-748.15
815.94,-748.21
815.94,-748.51
815.94,-748.67
815.94,-748.81
815.94,-748.92
815.94,-749.02
815.94,-749.10
815.94,-749.16
815.94,-749.20
815.94,-749.22
815.94,-749.24
815.94,-749.23
815.94,-749.21
815.94,-749.17
815.94,-749.11
815.94,-749.04
815.94,-748.96
815.94,-748.85
815.94,-748.73
815.94,-748.60
815.94,-748.45
815.94,-748.29
815.94,-748.11
815.94,-748.06
815.94,-747.73
815.94,-747.29
815.94,-746.81
815.94,-746.28
815.94,-745.71
815.94,-745.10
815.94,-744.46
815.94,-743.74
815.94,-743.03
815.94,-742.26
815.94,-741.43
815.94,-740.59
815.94,-739.73
815.94,-738.81
815.94,-737.85
815.94,-736.87
815.94,-735.87
815.94,-734.82
815.94,-733.74
815.94,-732.64
815.94,-731.51
815.94,-730.38
815.94,-729.19
815.94,-728.01
815.94,-726.95
815.94,-725.73
815.94,-724.47
815.94,-723.24
815.94,-721.96
815.94,-720.70
815.94,-719.38
815.94,-718.08
815.94,-716.74
815.94,-715.40
815.94,-714.08
815.94,-712.76
815.94,-711.41
815.94,-710.05
815.94,-708.69
815.94,-707.33
815.94,-705.95
815.94,-704.57
815.94,-703.23
815.94,-701.83
815.94,-700.46
815.94,-699.09
815.94,-697.69
815.94,-696.33
815.94,-694.97
-815.94,-693.59
-815.94,-692.38
-815.94,-691.29
-815.94,-690.26
-815.94,-689.35
-815.94,-688.54
-815.94,-687.86
-815.94,-687.28
-815.94,-686.80
-815.94,-686.73
-815.94,-686.42
-815.94,-686.27
-815.94,-686.14
-815.94,-686.05
-815.94,-685.98
-815.94,-685.94
-815.94,-685.92
