SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
52.39,36.77,-0.15,65.40,-0.15,-0.07,0.00,0.00,0.00,0.00,0.00,0.00-1.17,0.06,9.23
-141.45,36.77,-0.61,64.61,-0.61,-0.07,0.00,0.00,0.01,0.00,0.01,0.00-0.12,-0.12,9.87
-273.80,36.77,-1.11,63.22,-1.11,-0.07,0.00,0.00,0.01,0.00,0.01,-0.00-0.31,0.08,9.64
-371.55,33.38,-1.40,61.52,-1.40,-0.07,0.00,0.00,0.01,0.00,0.01,0.00-0.39,0.06,9.88
-405.77,33.38,-1.90,58.93,-1.90,-0.06,0.13,0.00,0.01,0.00,0.02,0.00-1.03,-0.05,9.91
-363.83,33.38,-2.34,55.69,-2.34,-0.06,0.12,0.00,0.01,0.01,0.02,-0.00-0.98,-0.13,10.09
-251.20,33.38,-2.78,52.00,-2.78,-0.05,0.26,0.00,0.00,0.01,0.02,0.00-0.27,0.13,9.84
-106.50,33.38,-2.99,48.37,-2.99,-0.05,0.39,0.00,-0.01,0.01,0.02,0.000.60,0.21,9.85
108.64,31.69,-3.20,44.14,-3.20,-0.04,0.13,0.00,0.01,0.01,0.02,-0.000.37,-0.06,9.58
367.27,31.69,-3.20,39.90,-3.20,-0.04,0.26,0.00,-0.00,0.01,0.02,0.00-0.26,-0.19,9.51
609.01,31.69,-2.51,36.38,-2.51,-0.03,0.26,0.00,0.00,0.01,0.02,-0.000.20,0.03,9.45
617.31,31.69,-1.19,35.97,-1.19,-0.03,0.13,0.00,-0.00,0.01,0.01,0.000.87,-0.03,9.93
744.36,90.85,0.94,37.20,0.94,-0.03,0.00,0.00,-0.01,0.01,-0.01,-0.001.83,0.12,9.82
800.78,90.85,2.72,40.95,2.72,-0.03,-0.13,0.00,-0.01,0.01,-0.02,0.000.15,0.00,9.58
800.78,90.85,5.12,47.72,5.12,-0.04,-0.26,0.00,-0.01,0.01,-0.04,0.002.23,-0.26,10.11
570.81,90.85,5.54,54.90,5.54,-0.05,-0.39,-0.00,-0.01,0.01,-0.04,-0.003.18,0.36,10.00
502.51,60.42,2.91,59.01,2.91,-0.06,-0.39,-0.00,0.01,0.01,-0.02,-0.00-1.94,-0.06,9.96
415.63,60.42,0.44,59.99,0.44,-0.06,-0.13,0.00,0.01,0.00,-0.00,-0.01-3.72,-0.53,10.27
480.74,60.42,-0.37,59.28,-0.37,-0.06,0.00,0.00,0.00,0.01,0.00,-0.00-2.61,0.20,9.72
570.44,60.42,-0.76,58.37,-0.76,-0.06,0.00,0.00,0.01,0.01,0.01,-0.000.81,0.43,9.87
596.96,60.42,-0.05,58.33,-0.05,-0.06,0.00,0.00,0.00,0.01,0.00,0.00-0.05,0.10,9.98
800.78,105.22,0.18,58.71,0.18,-0.06,0.00,0.00,-0.00,0.01,-0.00,0.000.06,-0.12,9.93
800.78,105.22,2.81,61.90,2.81,-0.06,-0.13,0.00,-0.01,0.00,-0.02,0.000.57,-0.45,9.76
800.78,105.22,4.72,67.57,4.72,-0.07,-0.26,-0.00,-0.02,0.00,-0.04,0.002.68,0.47,9.60
639.47,105.22,5.19,74.27,5.19,-0.08,-0.39,-0.00,-0.02,0.00,-0.05,0.002.47,-0.18,9.88
502.03,67.60,3.82,78.49,3.82,-0.09,-0.39,-0.00,-0.00,0.00,-0.03,-0.000.21,0.16,10.15
307.47,67.60,0.84,79.42,0.84,-0.09,-0.39,-0.00,0.02,0.00,-0.01,-0.00-2.42,-0.25,10.25
234.36,67.60,-0.32,79.01,-0.32,-0.09,0.00,-0.00,0.00,0.00,0.00,-0.00-3.21,-0.35,10.06
217.10,67.60,-0.87,77.99,-0.87,-0.09,0.13,-0.00,-0.00,0.00,0.01,0.000.61,0.12,9.93
253.48,67.60,-1.09,76.53,-1.09,-0.09,0.00,-0.00,0.01,0.00,0.01,-0.000.30,0.42,10.16
542.08,108.81,-1.33,74.81,-1.33,-0.09,0.13,0.00,0.00,0.00,0.01,0.00-0.78,0.05,9.66
800.78,108.81,-0.21,74.93,-0.21,-0.09,0.00,0.00,0.00,0.00,0.00,-0.000.20,-0.38,9.87
800.78,108.81,3.21,79.17,3.21,-0.09,0.00,-0.00,-0.03,0.00,-0.03,0.001.60,-0.32,9.81
590.89,108.81,4.49,84.94,4.49,-0.10,-0.39,-0.00,-0.01,0.00,-0.04,0.001.79,-0.17,10.38
477.08,69.40,1.93,87.81,1.93,-0.10,-0.26,-0.00,0.00,0.00,-0.02,-0.00-0.81,0.29,9.38
321.74,69.40,-0.46,87.57,-0.46,-0.11,0.00,-0.00,0.00,0.00,0.00,-0.01-2.92,-0.52,10.02
249.02,69.40,-0.71,86.54,-0.71,-0.11,0.00,-0.00,0.01,0.00,0.01,0.00-1.64,-0.37,10.56
244.56,69.40,-1.31,84.76,-1.31,-0.10,0.13,-0.00,0.00,0.00,0.01,0.000.44,0.28,9.89
282.44,69.40,-1.57,82.74,-1.57,-0.10,0.13,-0.00,0.01,0.00,0.02,0.00-0.57,0.09,10.03
233.77,49.70,-1.65,80.63,-1.65,-0.10,0.13,-0.00,0.01,0.00,0.02,0.00-0.50,-0.14,10.39
140.62,49.70,-1.72,78.37,-1.72,-0.10,0.13,0.00,0.01,0.00,0.02,-0.000.06,-0.08,9.42
84.91,49.70,-1.85,76.05,-1.85,-0.09,0.13,0.00,0.01,0.00,0.02,0.000.13,0.17,9.47
67.25,49.70,-1.95,73.61,-1.95,-0.09,0.26,0.00,-0.00,0.00,0.02,0.000.01,-0.06,9.83
76.97,39.84,-2.11,70.82,-2.11,-0.08,0.13,0.00,0.01,0.00,0.02,0.00-0.52,-0.04,9.81
48.97,39.84,-2.18,67.82,-2.18,-0.08,0.26,0.00,-0.00,0.00,0.02,-0.00-0.30,0.07,9.84
63.61,39.84,-2.31,64.64,-2.31,-0.07,0.12,0.00,0.01,0.00,0.02,-0.00-0.06,0.37,9.78
95.38,39.84,-2.50,61.62,-2.50,-0.07,0.26,0.00,0.00,0.00,0.02,0.000.22,0.07,9.57
201.29,39.84,-2.69,58.09,-2.69,-0.06,0.26,0.00,0.00,0.01,0.02,0.00-0.02,-0.06,10.11
741.36,94.93,-2.63,54.73,-2.63,-0.06,0.26,0.00,0.00,0.01,0.02,0.00-0.15,-0.15,9.97
800.78,94.93,1.71,56.02,1.71,-0.05,0.00,0.00,-0.01,0.01,-0.01,-0.012.59,0.16,9.76
800.78,94.93,3.35,61.12,3.35,-0.06,-0.13,0.00,-0.02,0.01,-0.03,0.003.21,-0.15,10.15
656.38,94.93,5.25,68.12,5.25,-0.07,-0.39,-0.00,-0.01,0.00,-0.05,0.002.71,0.14,9.49
562.18,122.47,3.82,72.97,3.82,-0.08,-0.39,-0.00,-0.00,0.00,-0.04,-0.00-0.34,-0.21,10.02
785.49,122.47,1.97,75.77,1.97,-0.08,-0.26,-0.00,0.00,0.00,-0.02,-0.00-2.83,-0.90,10.10
800.78,122.47,3.95,80.58,3.95,-0.09,-0.26,-0.00,-0.02,0.00,-0.04,-0.00-0.19,0.16,10.35
654.28,122.47,4.84,86.90,4.84,-0.10,-0.26,-0.00,-0.03,0.00,-0.05,0.002.25,0.41,9.70
603.78,76.23,2.99,90.89,2.99,-0.11,-0.39,-0.00,0.01,-0.00,-0.03,0.000.28,-0.20,9.81
336.91,76.23,0.45,92.14,0.45,-0.11,-0.26,-0.00,0.02,-0.00,-0.00,0.00-2.07,-0.64,10.53
276.62,76.23,-0.48,91.18,-0.48,-0.11,-0.13,-0.00,0.02,-0.00,0.00,-0.00-2.02,-0.40,9.96
292.27,76.23,-1.33,89.38,-1.33,-0.11,0.00,-0.00,0.01,-0.00,0.01,0.00-0.37,0.08,9.70
357.43,76.23,-1.61,87.28,-1.61,-0.11,0.13,-0.00,0.01,0.00,0.02,0.00-0.15,-0.33,10.20
645.10,113.12,-1.72,85.12,-1.72,-0.11,0.13,-0.00,0.01,0.00,0.02,0.00-0.59,-0.35,10.72
800.78,113.12,0.68,85.74,0.68,-0.11,0.00,-0.00,-0.01,0.00,-0.01,-0.001.01,0.16,9.77
741.08,113.12,3.73,90.27,3.73,-0.11,-0.13,-0.00,-0.03,0.00,-0.04,0.001.29,0.28,9.35
522.46,113.12,3.35,95.04,3.35,-0.11,-0.26,-0.00,-0.01,-0.00,-0.03,-0.001.02,0.11,9.10
486.39,71.56,1.91,96.41,1.91,-0.12,-0.26,-0.00,0.00,-0.00,-0.02,0.00-0.47,-0.06,9.48
329.39,71.56,-0.44,95.69,-0.44,-0.12,0.00,-0.00,0.00,-0.00,0.00,-0.00-2.24,-0.60,9.97
237.14,71.56,-1.11,94.23,-1.11,-0.12,0.00,-0.00,0.01,-0.00,0.01,0.000.69,-0.09,10.12
187.93,71.56,-1.41,92.45,-1.41,-0.12,0.00,-0.00,0.01,-0.00,0.01,-0.00-0.32,0.13,10.03
