SL_PWM, U, SL_position, SL_speed, ARM_position, ARM_speed, Deflection, Deflection_speed, Zlin_position, Zlin_speed, Unsprung_acceleration, Sprung_acceleration_x, Sprung_acceleration_y, Sprung_acceleration_z
150.00000,0.00000,-6.28885,-320.23301,0.00000,0.00000,-0.00000,0.00445,0.01000,0.00462,0.00000,
150.00000,0.00000,-6.44161,-173.10176,0.00000,0.00000,-0.00024,-0.00765,0.00990,-0.00790,-0.01576,
150.00000,0.00000,-6.50356,-69.11504,0.00000,0.00000,-0.00022,-0.00332,0.00977,-0.00344,0.00000,
150.00000,0.00000,-6.52628,-38.11799,0.00000,0.00000,-0.00028,-0.00128,0.00971,-0.00133,0.00000,
-438.00000,0.00000,-6.52686,4.39823,0.00000,0.00000,-0.00028,-0.00043,0.00971,-0.00045,0.00000,
-438.00000,0.00000,-6.57580,-66.81120,0.00000,0.00000,-0.00040,-0.01004,0.00958,-0.01042,0.00000,
-438.00000,0.00000,-6.67653,-102.93952,0.00000,0.00000,-0.00074,-0.02176,0.00923,-0.02255,0.00000,
-438.00000,0.00000,-6.80429,-150.37757,0.00000,0.00000,-0.00117,-0.03281,0.00878,-0.03394,0.00000,
-438.00000,0.00000,-6.94689,-167.23745,0.00000,0.00000,-0.00202,-0.04858,0.00791,-0.05011,0.00000,
293.00000,0.00000,-7.14128,-190.90411,0.00000,0.00000,-0.00332,-0.05084,0.00657,-0.05218,0.00000,
293.00000,0.00000,-7.20920,-79.27285,0.00000,0.00000,-0.00385,-0.01384,0.00603,-0.01417,0.00000,
293.00000,0.00000,-7.19968,16.85988,0.00000,0.00000,-0.00381,0.00931,0.00607,0.00953,0.00000,
293.00000,0.00000,-7.15804,41.57374,0.00000,0.00000,-0.00347,0.02074,0.00642,0.02126,0.00000,
293.00000,0.00000,-7.09871,73.82743,0.00000,0.00000,-0.00308,0.02608,0.00681,0.02678,0.00000,
-366.00000,0.00000,-7.03366,84.92772,0.00000,0.00000,-0.00261,0.01450,0.00731,0.01492,0.00000,
-366.00000,0.00000,-7.03991,-7.33038,0.00000,0.00000,-0.00264,-0.01010,0.00727,-0.01039,0.00000,
-366.00000,0.00000,-7.09778,-45.76253,0.00000,0.00000,-0.00296,-0.02456,0.00695,-0.02524,0.00000,
-366.00000,0.00000,-7.18339,-96.97049,0.00000,0.00000,-0.00361,-0.03784,0.00627,-0.03879,0.00000,
-366.00000,0.00000,-7.30006,-128.80530,0.00000,0.00000,-0.00453,-0.05094,0.00534,-0.05205,0.00000,
